mission_id,mission_name,launch_date,year,space_era,rocket_name,country,agency,agency_type,is_commercial,mission_type,payload_type,payload_mass_kg,orbit,destination,launch_site,launch_success,mission_success,failure_reason,booster_landing,reusable,crewed,crew_count,cost_usd_millions,cost_per_kg,ai_assisted,ai_role,source
M2784,USSR_Zenit_L1986_085,1986-02-27,1986,Cold War,Zenit,USSR,USSR,Government,0,Science Probe,Science Probe,2523.0,MEO,MEO,Baikonur LC-81,0,0,Structural Failure,0,0,0,0,144.1,57114.5,0,,JSR/UNOOSA_derived
M2785,USSR_Zenit_L1986_086,1986-03-01,1986,Cold War,Zenit,USSR,USSR,Government,0,Resupply,Resupply,7188.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,127.8,17779.6,0,,JSR/UNOOSA_derived
M2786,USSR_Soyuz_L1986_040,1986-03-03,1986,Cold War,Soyuz,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,2308.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,138.5,60008.7,0,,JSR/UNOOSA_derived
M2787,USSR_Soyuz_L1986_012,1986-03-04,1986,Cold War,Soyuz,USSR,USSR,Government,0,Science Probe,Science Probe,3536.0,HEO,HEO,Baikonur LC-81,1,1,,0,0,0,0,168.6,47681.0,0,,JSR/UNOOSA_derived
M2788,USSR_Cosmos-3M_L1986_087,1986-03-10,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Resupply,Resupply,3667.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,138.3,37714.8,0,,JSR/UNOOSA_derived
M2789,USSR_Soyuz_L1986_042,1986-03-12,1986,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,4236.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,165.2,38999.1,0,,JSR/UNOOSA_derived
M2790,USSR_Proton_L1986_027,1986-03-13,1986,Cold War,Proton,USSR,USSR,Government,0,Science Probe,Science Probe,4616.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,88.8,19237.4,0,,JSR/UNOOSA_derived
M2791,USSR_Molniya_L1986_090,1986-03-16,1986,Cold War,Molniya,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,4783.0,GEO,GEO,Baikonur Site 1,1,1,,0,0,0,0,149.8,31319.3,0,,JSR/UNOOSA_derived
M2792,USSR_Proton_L1986_010,1986-03-20,1986,Cold War,Proton,USSR,USSR,Government,0,Resupply,Resupply,2054.0,ISS,ISS,Baikonur LC-81,1,1,,0,0,0,0,47.5,23125.6,0,,JSR/UNOOSA_derived
M2793,USSR_Zenit_L1986_011,1986-03-20,1986,Cold War,Zenit,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,1493.0,GEO,GEO,Baikonur Site 1,1,1,,0,0,0,0,67.0,44876.1,0,,JSR/UNOOSA_derived
M2794,USA_DeltaII_L1986_003,1986-03-20,1986,Cold War,Delta II,USA,USA,Government,0,Crew Module,Crew Module,4654.0,GEO,GEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,205.3,44112.6,0,,JSR/UNOOSA_derived
M2795,USSR_Zenit_L1986_044,1986-03-23,1986,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,1781.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,148.2,83211.7,0,,JSR/UNOOSA_derived
M2796,USSR_Proton_L1986_046,1986-03-26,1986,Cold War,Proton,USSR,USSR,Government,0,Military Sat,Military Sat,3692.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,68.6,18580.7,0,,JSR/UNOOSA_derived
M2797,USSR_Molniya_L1986_079,1986-03-27,1986,Cold War,Molniya,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,5312.0,SSO,SSO,Baikonur Site 1,1,1,,0,0,0,0,104.4,19653.6,0,,JSR/UNOOSA_derived
M2798,USSR_Proton_L1986_067,1986-04-06,1986,Cold War,Proton,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,252.0,LEO,LEO,Baikonur LC-81,1,1,,0,0,0,0,86.2,342063.5,0,,JSR/UNOOSA_derived
M2799,USSR_Molniya_L1986_041,1986-04-10,1986,Cold War,Molniya,USSR,USSR,Government,0,Crew Module,Crew Module,7581.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,48.7,6424.0,0,,JSR/UNOOSA_derived
M2800,USSR_Cosmos-3M_L1986_026,1986-04-11,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Resupply,Resupply,5354.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,200.7,37486.0,0,,JSR/UNOOSA_derived
M2801,USSR_Zenit_L1986_084,1986-04-12,1986,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,2810.0,SSO,SSO,Baikonur LC-81,1,1,,0,0,0,0,105.5,37544.5,0,,JSR/UNOOSA_derived
M2802,USSR_Soyuz_L1986_003,1986-04-16,1986,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,2001.0,MEO,MEO,Plesetsk LC-132,0,0,Range Safety,0,0,0,0,157.6,78760.6,0,,JSR/UNOOSA_derived
M2803,USSR_Proton_L1986_074,1986-04-22,1986,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,1784.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,91.5,51289.2,0,,JSR/UNOOSA_derived
M2804,USSR_Molniya_L1986_078,1986-05-05,1986,Cold War,Molniya,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,5238.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,129.0,24627.7,0,,JSR/UNOOSA_derived
M2805,USSR_Soyuz_L1986_005,1986-05-06,1986,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,5732.0,ISS,ISS,Baikonur Site 1,1,1,,0,0,0,0,104.7,18265.9,0,,JSR/UNOOSA_derived
M2806,USSR_Zenit_L1986_030,1986-05-14,1986,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,5959.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,133.2,22352.7,0,,JSR/UNOOSA_derived
M2807,USSR_Soyuz_L1986_069,1986-05-14,1986,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,1230.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,175.1,142357.7,0,,JSR/UNOOSA_derived
M2808,USSR_Molniya_L1986_036,1986-05-19,1986,Cold War,Molniya,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,3564.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,97.3,27300.8,0,,JSR/UNOOSA_derived
M2809,USSR_Soyuz_L1986_047,1986-05-25,1986,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,4323.0,ISS,ISS,Plesetsk LC-132,1,1,,0,0,0,0,148.7,34397.4,0,,JSR/UNOOSA_derived
M2810,USSR_Soyuz_L1986_081,1986-06-02,1986,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,6660.0,TLI,TLI,Plesetsk LC-132,1,1,,0,0,0,0,116.7,17522.5,0,,JSR/UNOOSA_derived
M2811,USSR_Molniya_L1986_034,1986-06-03,1986,Cold War,Molniya,USSR,USSR,Government,0,Resupply,Resupply,3846.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,238.1,61908.5,0,,JSR/UNOOSA_derived
M2812,USSR_Soyuz_L1986_033,1986-06-06,1986,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,5666.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,231.1,40787.2,0,,JSR/UNOOSA_derived
M2813,USSR_Zenit_L1986_032,1986-06-07,1986,Cold War,Zenit,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,3581.0,SSO,SSO,Plesetsk LC-132,1,1,,0,0,0,0,81.0,22619.4,0,,JSR/UNOOSA_derived
M2814,USSR_Soyuz_L1986_017,1986-06-13,1986,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,3724.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,59.3,15923.7,0,,JSR/UNOOSA_derived
M2815,USSR_Cosmos-3M_L1986_049,1986-06-21,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Science Probe,Science Probe,5912.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,62.8,10622.5,0,,JSR/UNOOSA_derived
M2816,USSR_Proton_L1986_029,1986-06-25,1986,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,436.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,166.8,382568.8,0,,JSR/UNOOSA_derived
M2817,USSR_Zenit_L1986_076,1986-06-25,1986,Cold War,Zenit,USSR,USSR,Government,0,Science Probe,Science Probe,3281.0,Polar,Polar,Baikonur LC-81,1,1,,0,0,0,0,125.2,38159.1,0,,JSR/UNOOSA_derived
M2818,USSR_Molniya_L1986_050,1986-07-09,1986,Cold War,Molniya,USSR,USSR,Government,0,Earth Observation,Earth Observation,396.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,133.1,336111.1,0,,JSR/UNOOSA_derived
M2819,USSR_Proton_L1986_063,1986-07-11,1986,Cold War,Proton,USSR,USSR,Government,0,Crew Module,Crew Module,5472.0,HEO,HEO,Baikonur LC-81,1,1,,0,0,0,0,150.6,27521.9,0,,JSR/UNOOSA_derived
M2820,USA_DeltaII_L1986_004,1986-07-13,1986,Cold War,Delta II,USA,USA,Government,0,Weather Satellite,Weather Satellite,3617.0,SSO,SSO,Kennedy LC-39A,1,1,,0,0,0,0,103.9,28725.5,0,,JSR/UNOOSA_derived
M2821,USSR_Zenit_L1986_066,1986-07-14,1986,Cold War,Zenit,USSR,USSR,Government,0,Science Probe,Science Probe,5781.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,134.9,23335.1,0,,JSR/UNOOSA_derived
M2822,USSR_Soyuz_L1986_025,1986-07-16,1986,Cold War,Soyuz,USSR,USSR,Government,0,Earth Observation,Earth Observation,1281.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,110.7,86416.9,0,,JSR/UNOOSA_derived
M2823,USSR_Cosmos-3M_L1986_077,1986-07-17,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Technology Demo,Technology Demo,533.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,174.9,328142.6,0,,JSR/UNOOSA_derived
M2824,USSR_Soyuz_L1986_057,1986-08-04,1986,Cold War,Soyuz,USSR,USSR,Government,0,Resupply,Resupply,4429.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,184.1,41566.9,0,,JSR/UNOOSA_derived
M2825,USSR_Cosmos-3M_L1986_083,1986-08-11,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Military Sat,Military Sat,4884.0,TLI,TLI,Plesetsk LC-132,1,1,,0,0,0,0,187.5,38390.7,0,,JSR/UNOOSA_derived
M2826,USSR_Soyuz_L1986_052,1986-08-12,1986,Cold War,Soyuz,USSR,USSR,Government,0,Science Probe,Science Probe,7563.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,103.7,13711.5,0,,JSR/UNOOSA_derived
M2827,USSR_Zenit_L1986_024,1986-08-18,1986,Cold War,Zenit,USSR,USSR,Government,0,Military Sat,Military Sat,908.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,201.9,222356.8,0,,JSR/UNOOSA_derived
M2828,USSR_Cosmos-3M_L1986_023,1986-08-21,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Resupply,Resupply,2985.0,GTO,GTO,Baikonur Site 1,0,0,Range Safety,0,0,0,0,56.2,18827.5,0,,JSR/UNOOSA_derived
M2829,USSR_Molniya_L1986_080,1986-08-22,1986,Cold War,Molniya,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,3957.0,SSO,SSO,Baikonur Site 1,1,1,,0,0,0,0,74.6,18852.7,0,,JSR/UNOOSA_derived
M2830,USSR_Soyuz_L1986_059,1986-08-23,1986,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,5884.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,164.8,28008.2,0,,JSR/UNOOSA_derived
M2831,USSR_Soyuz_L1986_071,1986-08-26,1986,Cold War,Soyuz,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,4751.0,Polar,Polar,Baikonur LC-81,0,0,Range Safety,0,0,0,0,233.8,49210.7,0,,JSR/UNOOSA_derived
M2832,USSR_Molniya_L1986_035,1986-08-27,1986,Cold War,Molniya,USSR,USSR,Government,0,Crew Module,Crew Module,2007.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,260.3,129696.1,0,,JSR/UNOOSA_derived
M2833,USSR_Zenit_L1986_004,1986-08-28,1986,Cold War,Zenit,USSR,USSR,Government,0,Technology Demo,Technology Demo,2406.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,126.9,52743.1,0,,JSR/UNOOSA_derived
M2834,USSR_Molniya_L1986_014,1986-09-02,1986,Cold War,Molniya,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,1192.0,LEO,LEO,Plesetsk LC-132,0,0,Structural Failure,0,0,0,0,197.1,165352.3,0,,JSR/UNOOSA_derived
M2835,USA_DeltaIV_L1986_002,1986-09-02,1986,Cold War,Delta IV,USA,USA,Government,0,Science Probe,Science Probe,6156.0,ISS,ISS,Cape Canaveral SLC-40,1,1,,0,0,0,0,82.2,13352.8,0,,JSR/UNOOSA_derived
M2836,USSR_Molniya_L1986_043,1986-09-05,1986,Cold War,Molniya,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,398.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,102.2,256783.9,0,,JSR/UNOOSA_derived
M2837,USSR_Proton_L1986_048,1986-09-06,1986,Cold War,Proton,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,5735.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,100.7,17558.8,0,,JSR/UNOOSA_derived
M2838,USSR_Zenit_L1986_061,1986-09-07,1986,Cold War,Zenit,USSR,USSR,Government,0,Resupply,Resupply,3792.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,133.5,35205.7,0,,JSR/UNOOSA_derived
M2839,USSR_Soyuz_L1986_060,1986-09-14,1986,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,7800.0,TLI,TLI,Baikonur Site 1,1,1,,0,0,0,0,158.8,20359.0,0,,JSR/UNOOSA_derived
M2840,USSR_Soyuz_L1986_070,1986-09-19,1986,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,6902.0,ISS,ISS,Baikonur Site 1,0,0,Range Safety,0,0,0,0,116.2,16835.7,0,,JSR/UNOOSA_derived
M2841,USSR_Zenit_L1986_055,1986-09-21,1986,Cold War,Zenit,USSR,USSR,Government,0,Science Probe,Science Probe,5828.0,TLI,TLI,Plesetsk LC-132,1,1,,0,0,0,0,83.7,14361.7,0,,JSR/UNOOSA_derived
M2842,USSR_Zenit_L1986_031,1986-09-23,1986,Cold War,Zenit,USSR,USSR,Government,0,Resupply,Resupply,5218.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,123.1,23591.4,0,,JSR/UNOOSA_derived
M2843,USSR_Proton_L1986_020,1986-09-25,1986,Cold War,Proton,USSR,USSR,Government,0,Resupply,Resupply,5532.0,GEO,GEO,Baikonur Site 1,1,1,,0,0,0,0,151.7,27422.3,0,,JSR/UNOOSA_derived
M2844,USSR_Cosmos-3M_L1986_007,1986-10-01,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Crew Module,Crew Module,4579.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,109.6,23935.4,0,,JSR/UNOOSA_derived
M2845,USSR_Molniya_L1986_015,1986-10-02,1986,Cold War,Molniya,USSR,USSR,Government,0,Earth Observation,Earth Observation,1438.0,LEO,LEO,Baikonur Site 1,1,1,,0,0,0,0,50.8,35326.8,0,,JSR/UNOOSA_derived
M2846,USSR_Cosmos-3M_L1986_039,1986-10-08,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,7374.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,123.8,16788.7,0,,JSR/UNOOSA_derived
M2847,USSR_Molniya_L1986_018,1986-10-10,1986,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,4411.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,155.0,35139.4,0,,JSR/UNOOSA_derived
M2848,USSR_Soyuz_L1986_053,1986-10-21,1986,Cold War,Soyuz,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,1975.0,ISS,ISS,Plesetsk LC-132,1,1,,0,0,0,0,234.5,118734.2,0,,JSR/UNOOSA_derived
M2849,USSR_Zenit_L1986_064,1986-10-21,1986,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,3187.0,TLI,TLI,Plesetsk LC-132,1,1,,0,0,0,0,268.9,84374.0,0,,JSR/UNOOSA_derived
M2850,USSR_Molniya_L1986_037,1986-11-05,1986,Cold War,Molniya,USSR,USSR,Government,0,Crew Module,Crew Module,7003.0,HEO,HEO,Baikonur LC-81,1,1,,0,0,0,0,70.3,10038.6,0,,JSR/UNOOSA_derived
M2851,USSR_Proton_L1986_091,1986-11-07,1986,Cold War,Proton,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,2120.0,LEO,LEO,Baikonur LC-81,1,1,,0,0,0,0,104.3,49198.1,0,,JSR/UNOOSA_derived
M2852,USSR_Proton_L1986_089,1986-11-24,1986,Cold War,Proton,USSR,USSR,Government,0,Military Sat,Military Sat,3404.0,LEO,LEO,Baikonur LC-81,1,1,,0,0,0,0,116.3,34165.7,0,,JSR/UNOOSA_derived
M2853,USSR_Cosmos-3M_L1986_075,1986-12-14,1986,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,969.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,213.2,220020.6,0,,JSR/UNOOSA_derived
M2854,USSR_Molniya_L1986_045,1986-12-15,1986,Cold War,Molniya,USSR,USSR,Government,0,Science Probe,Science Probe,6079.0,TLI,TLI,Baikonur LC-81,0,0,Engine Failure,0,0,0,0,197.1,32423.1,0,,JSR/UNOOSA_derived
M2855,USSR_Soyuz_L1986_072,1986-12-16,1986,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,2596.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,62.9,24229.6,0,,JSR/UNOOSA_derived
M2856,USSR_Zenit_L1986_019,1986-12-26,1986,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,203.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,124.6,613793.1,0,,JSR/UNOOSA_derived
M2857,USSR_Soyuz_L1987_033,1987-01-02,1987,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,2404.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,94.7,39392.7,0,,JSR/UNOOSA_derived
M2858,USSR_Zenit_L1987_067,1987-01-03,1987,Cold War,Zenit,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,6661.0,MEO,MEO,Baikonur Site 1,1,1,,0,0,0,0,125.7,18871.0,0,,JSR/UNOOSA_derived
M2859,USSR_Soyuz_L1987_065,1987-01-08,1987,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,4320.0,MEO,MEO,Plesetsk LC-132,1,1,,0,0,0,0,143.0,33101.9,0,,JSR/UNOOSA_derived
M2860,USA_FalconHeavy_L1987_006,1987-01-10,1987,Cold War,Falcon Heavy,USA,USA,Government,0,Crew Module,Crew Module,2393.0,ISS,ISS,Cape Canaveral SLC-40,1,1,,0,0,0,0,173.1,72336.0,0,,JSR/UNOOSA_derived
M2861,USSR_Zenit_L1987_093,1987-01-11,1987,Cold War,Zenit,USSR,USSR,Government,0,Technology Demo,Technology Demo,4964.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,166.0,33440.8,0,,JSR/UNOOSA_derived
M2862,USSR_Zenit_L1987_019,1987-01-13,1987,Cold War,Zenit,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,4241.0,GTO,GTO,Plesetsk LC-132,1,1,,0,0,0,0,108.4,25560.0,0,,JSR/UNOOSA_derived
M2863,USSR_Proton_L1987_057,1987-01-14,1987,Cold War,Proton,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,1172.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,120.1,102474.4,0,,JSR/UNOOSA_derived
M2864,USSR_Soyuz_L1987_095,1987-01-14,1987,Cold War,Soyuz,USSR,USSR,Government,0,Military Sat,Military Sat,5630.0,ISS,ISS,Baikonur Site 1,1,1,,0,0,0,0,100.9,17921.8,0,,JSR/UNOOSA_derived
M2865,USSR_Cosmos-3M_L1987_041,1987-01-17,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Earth Observation,Earth Observation,6803.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,119.4,17551.1,0,,JSR/UNOOSA_derived
M2866,USSR_Proton_L1987_012,1987-01-18,1987,Cold War,Proton,USSR,USSR,Government,0,Crew Module,Crew Module,5141.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,171.0,33262.0,0,,JSR/UNOOSA_derived
M2867,USSR_Zenit_L1987_059,1987-01-24,1987,Cold War,Zenit,USSR,USSR,Government,0,Resupply,Resupply,1357.0,GEO,GEO,Plesetsk LC-132,1,1,,0,0,0,0,118.3,87177.6,0,,JSR/UNOOSA_derived
M2868,USSR_Cosmos-3M_L1987_005,1987-01-25,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,3543.0,SSO,SSO,Plesetsk LC-132,1,1,,0,0,0,0,154.4,43578.9,0,,JSR/UNOOSA_derived
M2869,USSR_Proton_L1987_089,1987-02-02,1987,Cold War,Proton,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,3340.0,Polar,Polar,Baikonur LC-81,1,1,,0,0,0,0,90.9,27215.6,0,,JSR/UNOOSA_derived
M2870,USSR_Cosmos-3M_L1987_039,1987-02-04,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,844.0,TLI,TLI,Baikonur Site 1,1,1,,0,0,0,0,207.3,245616.1,0,,JSR/UNOOSA_derived
M2871,USSR_Proton_L1987_068,1987-02-08,1987,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,787.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,81.8,103939.0,0,,JSR/UNOOSA_derived
M2872,USSR_Soyuz_L1987_037,1987-02-10,1987,Cold War,Soyuz,USSR,USSR,Government,0,Crew Module,Crew Module,389.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,208.6,536246.8,0,,JSR/UNOOSA_derived
M2873,USSR_Soyuz_L1987_036,1987-02-12,1987,Cold War,Soyuz,USSR,USSR,Government,0,Resupply,Resupply,1328.0,GEO,GEO,Baikonur Site 1,1,1,,0,0,0,0,149.1,112274.1,0,,JSR/UNOOSA_derived
M2874,USSR_Soyuz_L1987_058,1987-02-15,1987,Cold War,Soyuz,USSR,USSR,Government,0,Earth Observation,Earth Observation,3393.0,Polar,Polar,Baikonur Site 1,1,1,,0,0,0,0,255.8,75390.5,0,,JSR/UNOOSA_derived
M2875,USSR_Soyuz_L1987_045,1987-02-27,1987,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,1836.0,GTO,GTO,Baikonur Site 1,1,1,,0,0,0,0,82.8,45098.0,0,,JSR/UNOOSA_derived
M2876,USSR_Soyuz_L1987_063,1987-03-01,1987,Cold War,Soyuz,USSR,USSR,Government,0,Technology Demo,Technology Demo,2803.0,HEO,HEO,Baikonur Site 1,1,1,,0,0,0,0,85.0,30324.7,0,,JSR/UNOOSA_derived
M2877,USSR_Cosmos-3M_L1987_073,1987-03-03,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,1708.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,47.6,27868.9,0,,JSR/UNOOSA_derived
M2878,USSR_Zenit_L1987_081,1987-03-07,1987,Cold War,Zenit,USSR,USSR,Government,0,Technology Demo,Technology Demo,6943.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,162.4,23390.5,0,,JSR/UNOOSA_derived
M2879,USSR_Proton_L1987_022,1987-03-09,1987,Cold War,Proton,USSR,USSR,Government,0,Earth Observation,Earth Observation,7611.0,HEO,HEO,Plesetsk LC-132,1,1,,0,0,0,0,136.4,17921.4,0,,JSR/UNOOSA_derived
M2880,USSR_Proton_L1987_090,1987-03-09,1987,Cold War,Proton,USSR,USSR,Government,0,Science Probe,Science Probe,4650.0,GEO,GEO,Baikonur LC-81,1,1,,0,0,0,0,97.3,20924.7,0,,JSR/UNOOSA_derived
M2881,USSR_Cosmos-3M_L1987_008,1987-03-14,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,7772.0,MEO,MEO,Baikonur LC-81,1,1,,0,0,0,0,129.5,16662.4,0,,JSR/UNOOSA_derived
M2882,USSR_Zenit_L1987_077,1987-03-15,1987,Cold War,Zenit,USSR,USSR,Government,0,Crew Module,Crew Module,2972.0,GTO,GTO,Baikonur LC-81,1,1,,0,0,0,0,89.4,30080.8,0,,JSR/UNOOSA_derived
M2883,USSR_Cosmos-3M_L1987_014,1987-03-19,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,4717.0,TLI,TLI,Baikonur LC-81,1,1,,0,0,0,0,155.8,33029.5,0,,JSR/UNOOSA_derived
M2884,USSR_Zenit_L1987_030,1987-04-06,1987,Cold War,Zenit,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,7771.0,Polar,Polar,Plesetsk LC-132,1,1,,0,0,0,0,147.7,19006.6,0,,JSR/UNOOSA_derived
M2885,USSR_Soyuz_L1987_074,1987-04-09,1987,Cold War,Soyuz,USSR,USSR,Government,0,Weather Satellite,Weather Satellite,7681.0,LEO,LEO,Plesetsk LC-132,1,1,,0,0,0,0,47.8,6223.1,0,,JSR/UNOOSA_derived
M2886,USA_AtlasV_L1987_007,1987-04-11,1987,Cold War,Atlas V,USA,USA,Private,1,Technology Demo,Technology Demo,3243.0,TLI,TLI,Cape Canaveral SLC-40,1,1,,0,0,0,0,123.4,38051.2,0,,JSR/UNOOSA_derived
M2887,USSR_Cosmos-3M_L1987_025,1987-04-12,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Comm Satellite,Comm Satellite,6101.0,HEO,HEO,Plesetsk LC-132,1,1,,0,0,0,0,150.9,24733.7,0,,JSR/UNOOSA_derived
M2888,USA_NewGlenn_L1987_005,1987-04-14,1987,Cold War,New Glenn,USA,USA,Government,0,Science Probe,Science Probe,3386.0,MEO,MEO,Cape Canaveral SLC-40,1,1,,0,0,0,0,126.4,37330.2,0,,JSR/UNOOSA_derived
M2889,USSR_Cosmos-3M_L1987_080,1987-04-15,1987,Cold War,Cosmos-3M,USSR,USSR,Government,0,Navigation Sat,Navigation Sat,7900.0,ISS,ISS,Baikonur Site 1,0,0,Engine Failure,0,0,0,0,60.6,7670.9,0,,JSR/UNOOSA_derived
